image_id,label,fold
sample023602.png,8,1
sample023603.png,6,0
sample023604.png,7,4
sample023606.png,12,4
sample023608.png,4,2
sample023612.png,1,0
sample023613.png,8,4
sample023614.png,4,0
sample023616.png,4,4
sample023617.png,12,3
sample023621.png,0,2
sample023622.png,12,1
sample023623.png,12,1
sample023625.png,8,3
sample023626.png,8,3
sample023627.png,8,0
sample023630.png,12,4
sample023631.png,3,4
sample023632.png,3,1
sample023634.png,9,2
sample023636.png,9,3
sample023639.png,12,4
sample023640.png,12,1
sample023641.png,9,1
sample023642.png,7,0
sample023643.png,3,1
sample023645.png,9,3
sample023646.png,12,3
sample023647.png,0,0
sample023650.png,9,2
sample023656.png,0,2
sample023659.png,9,3
sample023660.png,9,1
sample023661.png,9,2
sample023663.png,10,0
sample023664.png,6,1
sample023665.png,3,4
sample023668.png,10,0
sample023670.png,1,0
sample023671.png,7,1
sample023672.png,6,1
sample023675.png,4,1
sample023676.png,2,3
sample023677.png,8,1
sample023678.png,12,0
sample023679.png,0,2
sample023681.png,11,1
sample023682.png,9,0
sample023683.png,0,4
sample023684.png,12,1
sample023686.png,10,1
sample023688.png,0,3
sample023689.png,6,3
sample023690.png,9,1
sample023692.png,9,1
sample023693.png,0,2
sample023694.png,10,1
sample023695.png,10,2
sample023696.png,3,1
sample023697.png,6,1
sample023698.png,0,3
sample023699.png,8,2
sample023700.png,8,4
sample023702.png,4,1
sample023703.png,1,3
sample023704.png,12,1
sample023706.png,8,3
sample023707.png,12,1
sample023708.png,4,3
sample023709.png,12,0
sample023710.png,4,4
sample023711.png,6,2
sample023712.png,12,4
sample023713.png,0,1
sample023719.png,6,2
sample023722.png,9,0
sample023723.png,1,0
sample023725.png,0,0
sample023726.png,3,3
sample023728.png,8,2
sample023729.png,3,1
sample023730.png,3,4
sample023732.png,12,4
sample023733.png,3,4
sample023734.png,1,3
sample023735.png,2,0
sample023736.png,4,0
sample023737.png,9,1
sample023738.png,8,4
sample023740.png,1,1
sample023744.png,2,2
sample023746.png,3,0
sample023749.png,4,1
sample023750.png,7,2
sample023753.png,4,1
sample023754.png,12,1
sample023755.png,0,0
sample023758.png,9,0
sample023759.png,0,0
sample023761.png,0,4
sample023762.png,1,2
sample023763.png,10,3
sample023764.png,9,3
sample023765.png,9,1
sample023766.png,4,2
sample023767.png,12,3
sample023768.png,8,3
sample023774.png,10,4
sample023777.png,10,0
sample023779.png,8,4
sample023780.png,8,0
sample023781.png,1,0
sample023783.png,1,2
sample023784.png,9,0
sample023785.png,10,1
sample023786.png,0,0
sample023787.png,2,2
sample023790.png,7,0
sample023791.png,0,1
sample023793.png,9,2
sample023795.png,1,2
sample023800.png,9,0
sample023801.png,1,4
sample023802.png,0,4
sample023803.png,0,1
sample023805.png,5,2
sample023806.png,0,2
sample023807.png,1,4
sample023808.png,0,0
sample023809.png,9,3
sample023810.png,0,2
sample023812.png,4,4
sample023813.png,3,1
sample023815.png,11,0
sample023817.png,4,1
sample023818.png,0,3
sample023820.png,1,1
sample023822.png,7,0
sample023823.png,12,2
sample023824.png,12,2
sample023825.png,0,4
sample023826.png,8,0
sample023827.png,10,4
sample023829.png,0,4
sample023831.png,1,2
sample023832.png,8,0
sample023833.png,8,2
sample023835.png,12,3
sample023840.png,3,3
sample023845.png,12,2
sample023846.png,9,1
sample023847.png,9,0
sample023848.png,11,1
sample023849.png,9,4
sample023850.png,12,0
sample023854.png,1,2
sample023855.png,10,2
sample023857.png,9,2
sample023858.png,2,0
sample023859.png,10,3
sample023860.png,9,2
sample023861.png,8,2
sample023864.png,8,1
sample023865.png,9,1
sample023867.png,3,0
sample023868.png,0,4
sample023869.png,9,0
sample023870.png,1,1
sample023871.png,9,4
sample023873.png,10,2
sample023874.png,9,1
sample023875.png,2,4
sample023879.png,9,4
sample023880.png,1,4
sample023881.png,11,2
sample023882.png,9,2
sample023883.png,5,3
sample023885.png,1,2
sample023886.png,9,4
sample023888.png,1,4
sample023889.png,11,2
sample023890.png,12,4
sample023893.png,0,3
sample023896.png,7,1
sample023897.png,12,4
sample023898.png,10,0
sample023899.png,4,2
sample023900.png,0,2
sample023902.png,1,2
sample023904.png,10,0
sample023905.png,0,2
sample023906.png,12,1
sample023907.png,0,3
sample023908.png,9,3
sample023909.png,0,4
sample023910.png,9,1
sample023911.png,9,4
sample023912.png,12,2
sample023914.png,0,3
sample023916.png,0,0
sample023917.png,1,1
sample023918.png,0,4
sample023919.png,4,2
sample023921.png,4,3
sample023922.png,9,0
sample023923.png,0,2
sample023924.png,12,1
sample023925.png,0,2
sample023926.png,0,2
sample023927.png,8,4
sample023929.png,11,2
sample023930.png,0,3
sample023933.png,0,1
sample023934.png,11,1
sample023935.png,9,4
sample023936.png,6,4
sample023942.png,9,4
sample023943.png,8,3
sample023945.png,1,2
sample023947.png,6,0
sample023948.png,12,3
sample023951.png,7,4
sample023952.png,2,2
sample023953.png,3,1
sample023954.png,12,0
sample023955.png,7,0
sample023957.png,6,0
sample023958.png,12,0
sample023959.png,9,2
sample023964.png,1,2
sample023967.png,12,4
sample023968.png,8,1
sample023969.png,4,4
sample023970.png,5,1
sample023972.png,6,0
sample023973.png,0,0
sample023974.png,0,4
sample023975.png,3,4
sample023976.png,8,3
sample023977.png,1,3
sample023978.png,2,2
sample023979.png,2,3
sample023980.png,12,1
sample023982.png,1,1
sample023983.png,9,2
sample023984.png,7,1
sample023987.png,0,2
sample023989.png,12,1
sample023990.png,12,3
sample023991.png,1,3
sample023992.png,12,3
sample023993.png,1,3
sample023994.png,8,2
sample023997.png,12,4
sample023998.png,0,4
sample023999.png,9,0
sample024000.png,1,4
sample024001.png,1,4
sample024002.png,8,4
sample024003.png,1,0
sample024008.png,7,3
sample024009.png,1,1
sample024010.png,1,3
sample024011.png,0,1
sample024012.png,12,0
sample024013.png,10,2
sample024015.png,9,2
sample024016.png,11,3
sample024018.png,9,3
sample024019.png,9,3
sample024020.png,3,4
sample024021.png,0,2
sample024023.png,4,4
sample024026.png,10,1
sample024030.png,8,3
sample024033.png,0,3
sample024034.png,2,2
sample024037.png,1,2
sample024040.png,6,1
sample024044.png,7,1
sample024046.png,5,4
sample024047.png,8,0
sample024048.png,1,2
sample024051.png,0,3
sample024052.png,0,1
sample024054.png,0,0
sample024055.png,9,2
sample024056.png,1,2
sample024057.png,9,4
sample024058.png,6,4
sample024060.png,1,2
sample024061.png,10,1
sample024065.png,9,4
sample024066.png,1,2
sample024068.png,0,2
sample024069.png,12,3
sample024070.png,12,3
sample024071.png,9,1
sample024073.png,1,2
sample024075.png,12,3
sample024076.png,9,3
sample024077.png,0,4
sample024079.png,2,3
sample024080.png,9,1
sample024081.png,9,3
sample024082.png,6,3
sample024083.png,1,1
sample024084.png,1,1
sample024085.png,0,1
sample024088.png,0,3
sample024092.png,2,2
sample024095.png,1,4
sample024097.png,2,2
sample024098.png,7,3
sample024100.png,0,0
sample024101.png,1,3
sample024102.png,9,1
sample024103.png,2,4
sample024105.png,12,2
sample024106.png,9,1
sample024108.png,1,1
sample024109.png,6,1
sample024110.png,2,4
sample024111.png,0,2
sample024113.png,0,1
sample024115.png,0,4
sample024116.png,9,4
sample024118.png,1,2
sample024121.png,9,0
sample024124.png,0,2
sample024125.png,6,0
sample024126.png,8,0
sample024127.png,7,0
sample024128.png,12,2
sample024129.png,9,1
sample024130.png,0,2
sample024131.png,1,3
sample024132.png,0,4
sample024133.png,1,1
sample024134.png,6,0
sample024135.png,7,0
sample024137.png,0,3
sample024138.png,3,4
sample024139.png,10,2
sample024141.png,0,1
sample024142.png,9,2
sample024143.png,12,2
sample024144.png,7,3
sample024145.png,3,2
sample024148.png,12,3
sample024152.png,11,2
sample024155.png,10,0
sample024156.png,12,1
sample024157.png,0,0
sample024158.png,12,1
sample024160.png,0,2
sample024161.png,0,0
sample024162.png,10,3
sample024163.png,12,3
sample024164.png,0,2
sample024165.png,1,3
sample024167.png,8,0
sample024168.png,0,0
sample024170.png,12,2
sample024171.png,9,3
sample024172.png,1,3
sample024174.png,6,4
sample024177.png,0,4
sample024180.png,0,3
sample024181.png,0,0
sample024182.png,10,3
sample024183.png,8,4
sample024184.png,9,1
sample024185.png,9,4
sample024188.png,0,4
sample024189.png,0,2
sample024191.png,0,4
sample024194.png,2,4
sample024195.png,0,0
sample024196.png,9,2
sample024198.png,7,3
sample024199.png,1,0
sample024200.png,7,4
sample024202.png,12,2
sample024203.png,7,4
sample024204.png,1,1
sample024205.png,4,4
sample024206.png,0,0
sample024207.png,8,4
sample024208.png,0,3
sample024209.png,6,0
sample024210.png,4,1
sample024212.png,0,2
sample024214.png,9,4
sample024215.png,12,4
sample024216.png,4,0
sample024217.png,0,4
sample024218.png,8,1
sample024219.png,0,0
sample024220.png,0,3
sample024224.png,1,0
sample024226.png,7,2
sample024228.png,9,2
sample024232.png,8,3
sample024233.png,10,2
sample024234.png,9,1
sample024235.png,2,4
sample024237.png,12,0
sample024239.png,1,2
sample024240.png,10,2
sample024242.png,0,0
sample024245.png,3,3
sample024246.png,1,3
sample024247.png,9,2
sample024248.png,6,1
sample024253.png,2,0
sample024255.png,0,0
sample024257.png,9,0
sample024262.png,3,0
sample024263.png,9,0
sample024264.png,9,0
sample024265.png,9,1
sample024266.png,2,1
sample024267.png,0,0
sample024268.png,8,1
sample024269.png,11,3
sample024271.png,1,0
sample024272.png,8,3
sample024275.png,9,0
sample024276.png,1,4
sample024277.png,3,2
sample024278.png,8,2
sample024279.png,0,2
sample024280.png,10,0
sample024281.png,5,4
sample024282.png,0,3
sample024283.png,8,0
sample024284.png,1,1
sample024285.png,12,4
sample024286.png,10,3
sample024287.png,4,0
sample024288.png,6,2
sample024289.png,0,2
sample024290.png,12,1
sample024291.png,8,1
sample024292.png,6,3
sample024294.png,8,3
sample024295.png,3,4
sample024297.png,12,3
sample024300.png,0,0
sample024303.png,3,2
sample024304.png,12,4
sample024305.png,9,2
sample024306.png,12,4
sample024309.png,0,4
sample024310.png,12,3
sample024311.png,9,2
sample024312.png,0,2
sample024315.png,1,0
sample024318.png,9,2
sample024319.png,7,0
sample024321.png,11,4
sample024322.png,9,4
sample024323.png,7,0
sample024325.png,12,0
sample024326.png,2,1
sample024327.png,10,1
sample024328.png,9,4
sample024329.png,0,4
sample024331.png,6,2
sample024335.png,1,4
sample024338.png,0,0
sample024339.png,10,1
sample024340.png,9,3
sample024342.png,9,2
sample024343.png,1,0
sample024344.png,0,1
sample024345.png,1,0
sample024347.png,7,3
sample024348.png,6,2
sample024350.png,0,3
sample024352.png,10,4
sample024353.png,0,1
sample024354.png,9,3
sample024355.png,8,2
sample024356.png,0,3
sample024358.png,1,2
sample024359.png,2,3
sample024360.png,1,3
sample024362.png,9,0
sample024364.png,9,0
sample024366.png,3,1
sample024368.png,0,0
sample024370.png,9,3
sample024371.png,0,0
sample024372.png,9,1
sample024375.png,7,4
sample024376.png,1,2
sample024377.png,9,3
sample024378.png,6,0
sample024379.png,9,2
sample024380.png,4,2
sample024381.png,0,3
sample024385.png,10,4
sample024386.png,12,3
sample024387.png,0,2
sample024389.png,12,1
sample024390.png,1,1
sample024391.png,7,1
sample024394.png,11,0
sample024395.png,1,1
sample024396.png,8,4
sample024397.png,0,4
sample024398.png,6,4
sample024399.png,7,0
sample024400.png,9,0
sample024405.png,7,1
sample024407.png,0,4
sample024410.png,8,0
sample024413.png,9,4
sample024414.png,8,3
sample024417.png,9,2
sample024425.png,3,3
sample024427.png,10,0
sample024428.png,9,4
sample024429.png,1,1
sample024431.png,0,1
sample024433.png,10,2
sample024434.png,4,4
sample024436.png,8,2
sample024437.png,1,1
sample024438.png,7,2
sample024440.png,0,1
sample024441.png,4,0
sample024444.png,4,4
sample024445.png,1,4
sample024448.png,3,4
sample024449.png,8,1
sample024450.png,1,0
sample024453.png,8,2
sample024456.png,9,1
sample024459.png,0,2
sample024460.png,12,1
sample024463.png,7,2
sample024464.png,8,1
sample024467.png,3,0
sample024470.png,1,3
sample024472.png,7,2
sample024473.png,1,2
sample024475.png,12,3
sample024476.png,9,1
sample024478.png,10,4
sample024479.png,12,2
sample024480.png,0,3
sample024481.png,7,0
sample024483.png,1,3
sample024486.png,8,1
sample024487.png,8,0
sample024488.png,0,4
sample024489.png,0,0
sample024490.png,1,3
sample024492.png,11,2
sample024494.png,8,4
sample024495.png,9,1
sample024496.png,7,1
sample024497.png,9,2
sample024498.png,1,0
sample024501.png,12,4
sample024502.png,4,2
sample024505.png,9,1
sample024506.png,6,4
sample024510.png,9,0
sample024511.png,9,2
sample024512.png,0,1
sample024513.png,9,4
sample024517.png,6,3
sample024518.png,4,2
sample024519.png,12,4
sample024522.png,0,3
sample024523.png,9,0
sample024525.png,10,1
sample024526.png,0,0
sample024527.png,12,3
sample024528.png,3,2
sample024530.png,0,2
sample024531.png,0,4
sample024535.png,3,0
sample024537.png,0,4
sample024538.png,1,1
sample024539.png,0,4
sample024540.png,3,3
sample024541.png,12,2
sample024542.png,9,2
sample024543.png,1,2
sample024544.png,12,4
sample024546.png,12,0
sample024548.png,12,0
sample024549.png,1,1
sample024550.png,0,3
sample024553.png,9,0
sample024555.png,9,0
sample024556.png,9,1
sample024558.png,5,2
sample024559.png,9,4
sample024561.png,12,3
sample024562.png,3,0
sample024563.png,3,2
sample024564.png,0,0
sample024565.png,9,3
sample024566.png,12,4
sample024567.png,1,0
sample024568.png,1,4
sample024569.png,1,2
sample024571.png,1,2
sample024572.png,0,2
sample024573.png,5,3
sample024574.png,0,2
sample024575.png,3,0
sample024576.png,12,3
sample024578.png,0,0
sample024580.png,0,0
sample024581.png,10,2
sample024582.png,6,4
sample024584.png,9,4
sample024587.png,1,1
sample024593.png,3,0
sample024594.png,0,2
sample024595.png,1,1
sample024596.png,7,0
sample024601.png,0,2
sample024604.png,8,0
sample024605.png,8,2
sample024610.png,7,4
sample024611.png,0,1
sample024614.png,8,1
sample024615.png,8,3
sample024616.png,0,1
sample024617.png,0,4
sample024618.png,1,3
sample024619.png,9,0
sample024621.png,0,4
sample024623.png,1,2
sample024624.png,12,4
sample024625.png,0,2
sample024626.png,3,2
sample024627.png,0,2
sample024628.png,9,4
sample024629.png,10,3
sample024630.png,0,0
sample024631.png,4,1
sample024634.png,10,0
sample024635.png,3,3
sample024636.png,1,4
sample024637.png,6,2
sample024638.png,10,0
sample024640.png,6,4
sample024641.png,9,4
sample024642.png,8,1
sample024643.png,2,2
sample024645.png,1,0
sample024647.png,9,4
sample024650.png,9,4
sample024652.png,2,3
sample024653.png,3,3
sample024655.png,0,3
sample024658.png,12,1
sample024660.png,9,1
sample024661.png,11,4
sample024663.png,0,4
sample024665.png,11,1
sample024667.png,0,4
sample024668.png,0,0
sample024669.png,10,3
sample024670.png,2,1
sample024671.png,1,4
sample024672.png,1,3
sample024675.png,9,2
sample024676.png,3,3
sample024677.png,12,4
sample024678.png,1,1
sample024679.png,9,1
sample024680.png,11,3
sample024682.png,0,3
sample024683.png,1,1
sample024686.png,9,4
sample024687.png,1,2
sample024690.png,4,0
sample024693.png,0,4
sample024694.png,10,0
sample024697.png,12,4
sample024698.png,7,0
sample024699.png,10,4
sample024701.png,3,3
sample024702.png,0,4
sample024704.png,0,2
sample024705.png,0,0
sample024707.png,1,2
sample024710.png,4,3
sample024711.png,9,3
sample024712.png,0,2
sample024713.png,0,3
sample024717.png,12,3
sample024720.png,1,0
sample024721.png,0,4
sample024722.png,6,1
sample024724.png,0,3
sample024725.png,4,1
sample024727.png,0,2
sample024728.png,9,4
sample024729.png,8,2
sample024732.png,8,3
sample024734.png,12,3
sample024736.png,6,0
sample024737.png,7,0
sample024738.png,9,3
sample024739.png,1,3
sample024740.png,0,3
sample024743.png,1,0
sample024744.png,0,1
sample024745.png,0,0
sample024747.png,4,0
sample024749.png,12,3
sample024750.png,8,0
sample024752.png,1,4
sample024753.png,9,1
sample024756.png,3,1
sample024757.png,6,4
sample024758.png,1,0
sample024761.png,0,4
sample024762.png,10,0
sample024763.png,11,0
sample024764.png,12,1
sample024766.png,3,0
sample024767.png,7,1
sample024770.png,8,3
sample024772.png,9,3
sample024775.png,7,1
sample024777.png,12,1
sample024778.png,0,2
sample024779.png,9,2
sample024784.png,4,2
sample024785.png,4,3
sample024786.png,3,3
sample024787.png,9,4
sample024788.png,9,0
sample024789.png,1,3
sample024793.png,0,4
sample024797.png,7,0
sample024798.png,1,4
sample024799.png,6,0
sample024801.png,0,1
sample024802.png,0,1
sample024803.png,2,0
sample024806.png,9,2
sample024809.png,12,4
sample024810.png,1,3
sample024811.png,3,1
sample024812.png,9,0
sample024813.png,11,0
sample024814.png,9,2
sample024815.png,4,3
sample024817.png,0,2
sample024818.png,0,0
sample024820.png,0,3
sample024821.png,1,3
sample024823.png,1,2
sample024825.png,1,2
sample024826.png,6,4
sample024828.png,12,2
sample024829.png,11,0
sample024830.png,12,3
sample024831.png,11,4
sample024832.png,0,2
sample024835.png,9,0
sample024836.png,1,1
sample024837.png,2,2
sample024839.png,7,1
sample024840.png,1,1
sample024845.png,0,3
sample024846.png,11,1
sample024847.png,7,2
sample024850.png,1,4
sample024851.png,9,3
sample024852.png,7,1
sample024854.png,9,4
sample024855.png,0,2
sample024856.png,1,4
sample024859.png,9,4
sample024860.png,0,2
sample024861.png,0,1
sample024863.png,4,4
sample024864.png,1,1
sample024865.png,9,0
sample024866.png,6,2
sample024868.png,0,4
sample024869.png,6,3
sample024871.png,3,2
sample024873.png,4,3
sample024875.png,9,3
sample024876.png,9,4
sample024878.png,4,0
sample024879.png,9,2
sample024881.png,8,3
sample024884.png,4,4
sample024886.png,7,3
sample024887.png,1,2
sample024889.png,0,3
sample024890.png,0,2
sample024891.png,1,2
sample024892.png,0,2
sample024893.png,9,3
sample024895.png,12,4
sample024896.png,9,2
sample024900.png,8,1
sample024903.png,9,1
sample024907.png,9,1
sample024908.png,9,0
sample024911.png,9,0
sample024913.png,1,4
sample024914.png,5,4
sample024917.png,9,2
sample024918.png,7,1
sample024921.png,6,0
sample024922.png,1,2
sample024923.png,0,0
sample024928.png,0,3
sample024929.png,3,2
sample024930.png,0,4
sample024932.png,12,0
sample024933.png,2,1
sample024934.png,4,3
sample024935.png,12,2
sample024936.png,8,1
sample024938.png,12,2
sample024940.png,0,0
sample024941.png,0,3
sample024942.png,1,3
sample024943.png,4,4
sample024944.png,12,0
sample024947.png,12,1
sample024948.png,12,0
sample024950.png,3,0
sample024952.png,9,2
sample024953.png,6,1
sample024954.png,1,0
sample024955.png,0,2
sample024956.png,9,4
sample024957.png,8,2
sample024958.png,11,1
sample024959.png,11,2
sample024960.png,9,2
sample024961.png,4,0
sample024963.png,0,3
sample024964.png,4,2
sample024965.png,9,4
sample024966.png,0,2
sample024968.png,12,2
sample024971.png,9,1
sample024974.png,0,3
sample024975.png,12,1
sample024978.png,9,2
sample024979.png,4,0
sample024980.png,9,3
sample024981.png,1,0
sample024986.png,0,3
sample024987.png,2,4
sample024988.png,0,1
sample024989.png,9,2
sample024990.png,7,4
sample024994.png,3,0
sample024995.png,3,2
sample025001.png,6,3
sample025002.png,0,1
sample025003.png,3,0
sample025004.png,9,3
sample025006.png,0,2
sample025007.png,6,4
sample025008.png,9,3
sample025010.png,9,3
sample025011.png,0,3
sample025013.png,1,2
sample025015.png,9,3
sample025016.png,12,4
sample025017.png,7,1
sample025018.png,8,1
sample025019.png,0,4
sample025022.png,12,1
sample025023.png,0,4
sample025025.png,9,3
sample025027.png,9,1
sample025028.png,0,0
sample025030.png,1,4
sample025031.png,9,2
sample025032.png,8,1
sample025033.png,9,2
sample025034.png,0,0
sample025035.png,8,0
sample025036.png,7,2
sample025037.png,0,3
sample025039.png,0,3
sample025041.png,7,0
sample025042.png,7,2
sample025045.png,4,2
sample025046.png,10,4
sample025047.png,9,2
sample025048.png,10,2
sample025049.png,3,4
sample025052.png,0,1
sample025053.png,9,1
sample025054.png,9,3
sample025055.png,8,4
sample025056.png,1,0
sample025057.png,1,0
sample025058.png,12,0
sample025059.png,1,0
sample025060.png,6,3
sample025061.png,4,0
sample025062.png,0,1
sample025063.png,10,0
sample025064.png,3,1
sample025068.png,5,4
sample025069.png,4,3
sample025070.png,0,4
sample025071.png,0,2
sample025072.png,9,2
sample025073.png,4,3
sample025075.png,4,3
sample025076.png,12,0
sample025077.png,1,2
sample025079.png,8,2
sample025080.png,8,4
sample025082.png,1,3
sample025083.png,11,1
sample025084.png,1,1
sample025088.png,0,0
sample025089.png,8,4
sample025092.png,0,0
sample025093.png,9,3
sample025095.png,9,2
sample025096.png,8,4
sample025097.png,12,3
sample025098.png,12,0
sample025099.png,12,3
sample025100.png,3,0
sample025102.png,8,2
sample025103.png,9,0
sample025104.png,0,4
sample025105.png,1,4
sample025107.png,7,0
sample025108.png,0,4
sample025109.png,3,4
sample025112.png,1,3
sample025114.png,3,3
sample025118.png,3,1
sample025120.png,0,2
sample025124.png,12,3
sample025127.png,1,2
sample025129.png,9,0
sample025132.png,0,4
sample025133.png,9,2
sample025134.png,12,3
sample025135.png,0,1
sample025137.png,9,0
sample025139.png,0,0
sample025142.png,4,3
sample025144.png,9,4
sample025146.png,1,2
sample025147.png,0,2
sample025149.png,11,1
sample025150.png,9,2
sample025151.png,2,1
sample025152.png,12,4
sample025153.png,1,3
sample025155.png,9,1
sample025156.png,1,4
sample025157.png,1,4
sample025158.png,9,3
sample025159.png,12,4
sample025164.png,1,0
sample025165.png,9,3
sample025166.png,6,4
sample025167.png,0,1
sample025168.png,0,1
sample025169.png,9,0
sample025174.png,1,4
sample025175.png,6,0
sample025176.png,4,2
sample025178.png,9,4
sample025179.png,4,4
sample025181.png,3,2
sample025184.png,1,1
sample025185.png,2,2
sample025187.png,1,2
sample025188.png,6,2
sample025190.png,9,3
sample025191.png,9,1
sample025192.png,8,1
sample025193.png,4,4
sample025194.png,4,4
sample025195.png,7,0
sample025197.png,10,1
sample025198.png,3,4
sample025200.png,9,0
sample025201.png,3,0
sample025203.png,8,0
sample025205.png,9,2
sample025206.png,6,4
sample025208.png,8,1
sample025209.png,9,1
sample025211.png,12,4
sample025212.png,0,3
sample025213.png,8,1
sample025214.png,6,1
sample025216.png,6,1
sample025217.png,1,4
sample025219.png,0,3
sample025220.png,9,2
sample025222.png,3,4
sample025224.png,6,1
sample025225.png,7,3
sample025226.png,8,2
sample025227.png,0,3
sample025228.png,2,4
sample025229.png,1,3
sample025230.png,4,2
sample025238.png,8,3
sample025239.png,1,2
sample025240.png,9,0
sample025247.png,10,0
sample025250.png,9,4
sample025251.png,9,0
sample025252.png,1,4
sample025253.png,9,0
sample025255.png,3,3
sample025258.png,9,4
sample025260.png,0,0
sample025261.png,4,4
sample025262.png,1,4
sample025264.png,9,4
sample025265.png,3,2
sample025269.png,8,3
sample025270.png,12,2
sample025271.png,9,3
sample025272.png,12,4
sample025273.png,9,0
sample025275.png,7,4
sample025276.png,12,4
sample025278.png,12,1
sample025279.png,9,1
sample025280.png,12,2
sample025281.png,2,0
sample025282.png,10,3
sample025283.png,0,0
sample025284.png,1,1
sample025285.png,12,4
sample025287.png,9,2
sample025292.png,9,4
sample025293.png,12,3
sample025295.png,9,4
sample025296.png,11,1
sample025297.png,8,2
sample025298.png,9,4
sample025300.png,9,2
sample025302.png,1,2
sample025303.png,11,0
sample025305.png,4,0
sample025306.png,12,2
sample025307.png,1,2
sample025309.png,1,0
sample025310.png,6,2
sample025312.png,6,0
sample025316.png,9,0
sample025317.png,12,1
sample025324.png,8,2
sample025325.png,8,3
sample025328.png,12,3
sample025330.png,6,4
sample025331.png,9,2
sample025333.png,7,3
sample025335.png,7,1
sample025336.png,9,2
sample025339.png,12,1
sample025342.png,1,0
sample025345.png,9,0
sample025347.png,9,0
sample025350.png,10,2
sample025352.png,0,1
sample025353.png,9,4
sample025354.png,3,4
sample025355.png,4,2
sample025357.png,8,2
sample025358.png,0,2
sample025360.png,8,4
sample025362.png,10,3
sample025364.png,0,3
sample025366.png,12,2
sample025367.png,9,3
sample025368.png,12,0
sample025371.png,0,3
sample025373.png,9,2
sample025375.png,11,2
sample025376.png,1,3
sample025379.png,12,3
sample025381.png,0,1
sample025382.png,0,4
sample025383.png,0,1
sample025386.png,7,0
sample025387.png,6,1
sample025391.png,0,2
sample025392.png,9,4
sample025394.png,7,2
sample025396.png,1,3
sample025397.png,2,4
sample025400.png,1,0
sample025401.png,0,4
sample025402.png,6,0
sample025404.png,5,3
sample025406.png,0,0
sample025407.png,9,1
sample025408.png,12,3
sample025410.png,0,0
sample025411.png,8,3
sample025412.png,12,1
sample025413.png,1,1
sample025418.png,7,2
sample025419.png,10,0
sample025420.png,3,2
sample025422.png,9,1
sample025424.png,0,0
sample025425.png,0,0
sample025426.png,6,3
sample025427.png,12,0
sample025428.png,0,2
sample025432.png,9,0
sample025433.png,1,4
sample025434.png,7,4
sample025435.png,6,1
sample025437.png,4,4
sample025439.png,1,0
sample025440.png,0,0
sample025442.png,3,3
sample025444.png,6,2
sample025445.png,10,2
sample025446.png,1,0
sample025447.png,6,4
sample025449.png,1,3
sample025450.png,8,0
sample025451.png,3,1
sample025453.png,0,2
sample025454.png,3,4
sample025455.png,7,4
sample025457.png,7,0
sample025458.png,0,0
sample025460.png,12,3
sample025466.png,3,1
sample025469.png,6,4
sample025471.png,0,1
sample025472.png,9,0
sample025473.png,9,4
sample025474.png,12,4
sample025477.png,9,0
sample025479.png,9,1
sample025480.png,11,1
sample025481.png,8,3
sample025482.png,10,2
sample025484.png,12,3
sample025485.png,9,2
sample025486.png,9,4
sample025487.png,0,4
sample025489.png,9,2
sample025490.png,12,1
sample025491.png,7,3
sample025493.png,9,1
sample025494.png,12,4
sample025496.png,12,2
sample025497.png,3,4
sample025498.png,0,3
sample025499.png,8,0
sample025500.png,0,4
sample025501.png,4,0
sample025503.png,9,0
sample025505.png,3,0
sample025506.png,9,1
sample025507.png,1,1
sample025509.png,9,0
sample025510.png,9,3
sample025511.png,12,0
sample025512.png,10,2
sample025514.png,1,4
sample025515.png,0,2
sample025517.png,6,2
sample025518.png,9,2
sample025520.png,0,0
sample025521.png,6,2
sample025523.png,7,1
sample025525.png,5,1
sample025526.png,6,4
sample025528.png,9,3
sample025529.png,9,4
sample025530.png,11,2
sample025531.png,3,2
sample025532.png,1,4
sample025533.png,7,1
sample025535.png,11,0
sample025536.png,4,2
sample025537.png,11,1
sample025540.png,12,0
sample025541.png,9,2
sample025542.png,9,0
sample025543.png,9,2
sample025544.png,2,1
sample025545.png,8,1
sample025546.png,1,4
sample025548.png,1,4
sample025553.png,12,4
sample025554.png,9,2
sample025555.png,0,1
sample025556.png,9,3
sample025557.png,0,2
sample025561.png,9,4
sample025562.png,6,4
sample025563.png,0,2
sample025565.png,2,2
sample025569.png,6,2
sample025571.png,12,1
sample025574.png,6,3
sample025580.png,10,3
sample025581.png,3,1
sample025585.png,9,3
sample025586.png,8,1
sample025589.png,9,2
sample025590.png,3,0
sample025591.png,1,1
sample025592.png,0,1
sample025593.png,6,4
sample025595.png,10,1
sample025599.png,6,1
sample025600.png,10,2
sample025601.png,9,2
sample025604.png,0,4
sample025605.png,9,2
sample025606.png,7,4
sample025607.png,11,3
sample025608.png,9,0
sample025609.png,0,3
sample025610.png,0,0
sample025611.png,4,3
sample025612.png,9,3
sample025616.png,12,0
sample025617.png,4,0
sample025618.png,8,1
sample025619.png,12,2
sample025625.png,1,1
sample025626.png,1,2
sample025627.png,12,3
sample025628.png,1,3
sample025629.png,3,3
sample025631.png,3,0
sample025632.png,7,4
sample025633.png,2,0
sample025634.png,3,1
sample025637.png,0,2
sample025639.png,9,2
sample025640.png,10,0
sample025642.png,8,0
sample025643.png,10,3
sample025646.png,12,2
sample025647.png,0,3
sample025648.png,4,1
sample025649.png,1,0
sample025650.png,0,3
